"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 마포구청",와우산로29가길 29,서교동 337-20,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.554045,126.927667,2020-05-20
"서울특별시 마포구청",와우산로23길 41,서교동 345-27,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.554784,126.923484,2020-05-20
"서울특별시 마포구청",포은로 88,망원동 400-18,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.554857,126.905259,2020-05-20
"서울특별시 마포구청",망원로7길 17,망원동 424-32,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.558351,126.905455,2020-05-20
"서울특별시 마포구청",월드컵로25길 35,망원동 483-16,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.558006,126.905572,2020-05-20
"서울특별시 마포구청",월드컵로29길 32,망원동 475-7,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.559631,126.904421,2020-05-20
"서울특별시 마포구청",월드컵로31길 23,망원동 473-35,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.561337,126.903439,2020-05-20
"서울특별시 마포구청",동교로23길 107,성산동 228-6,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.559973,126.917288,2020-05-20
"서울특별시 마포구청",새터산6길 2,성산동 200-297,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.565374,126.907164,2020-05-20
"서울특별시 마포구청",성암로5길 29,중동 220,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.568898,126.910174,2020-05-20
"서울특별시 마포구청",새터산16길 14,성산동 200-71,방범(어린이보호구역),1,200,360도전방면,30,2011-03,02-3153-8432,37.567507,126.908265,2020-05-20
"서울특별시 마포구청",월드컵북로44길 49,상암동 35-1,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.576841,126.894698,2020-05-20
"서울특별시 마포구청",월드컵북로44길 10,상암동 2-269,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.575489,126.896205,2020-05-20
"서울특별시 마포구청",성암로15길 35,상암동 1462,방범,1,200,360도전방면,30,2011-03,02-3153-8432,37.577125,126.896623,2020-05-20
"서울특별시 마포구청",홍익로 10,서교동 486,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554222,126.923648,2020-05-20
"서울특별시 마포구청",와우산로23길 20,서교동 342-14,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553904,126.924207,2020-05-20
"서울특별시 마포구청",와우산로27길 44,서교동 333-22,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554269,126.925992,2020-05-20
"서울특별시 마포구청",와우산로25길 12,서교동 340-23,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553847,126.926009,2020-05-20
"서울특별시 마포구청",와우산로 111,서교동 343-2,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553375,126.925872,2020-05-20
"서울특별시 마포구청",와우산로 133-1,서교동 337-29,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553727,126.928366,2020-05-20
"서울특별시 마포구청",와우산로27길 35,서교동 340-5,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554483,126.926463,2020-05-20
"서울특별시 마포구청",와우산로27길 56,서교동 332-14,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554938,126.925672,2020-05-20
"서울특별시 마포구청",어울마당로 130,서교동 347-21,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.555838,126.924414,2020-05-20
"서울특별시 마포구청",홍익로 17,서교동 358-2,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553952,126.922749,2020-05-20
"서울특별시 마포구청",와우산로 149,서교동 327-15,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554493,126.929713,2020-05-20
"서울특별시 마포구청",와우산로27길 7,서교동 338-1,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553908,126.927699,2020-05-20
"서울특별시 마포구청",방울내로9안길 40,망원동 468-28,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.561094,126.901021,2020-05-20
"서울특별시 마포구청",방울내로5길 39,망원동 465-32,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.560828,126.900399,2020-05-20
"서울특별시 마포구청",방울내로7길 23,망원동 467-27,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.560755,126.902001,2020-05-20
"서울특별시 마포구청",월드컵로25길 98,망원동 428-32,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.557346,126.902266,2020-05-20
"서울특별시 마포구청",월드컵로25길 74,망원동 427-10,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.557518,126.902895,2020-05-20
"서울특별시 마포구청",월드컵로29길 68,망원동 433-9,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.558524,126.902113,2020-05-20
"서울특별시 마포구청",백범로 1길 56,노고산동 40-30,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.555176,126.939107,2020-05-20
"서울특별시 마포구청",고산5길 18-20,노고산동 19-138,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554615,126.940130,2020-05-20
"서울특별시 마포구청",고산길 31,노고산동 33-25,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.553967,126.939037,2020-05-20
"서울특별시 마포구청",대흥로24바길,염리동 23-20,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.553630,126.948707,2020-05-20
"서울특별시 마포구청",대흥로24바길,염리동 24-49,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.553052,126.949751,2020-05-20
"서울특별시 마포구청",대흥로24라길 6-3,염리동 10-34,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.554595,126.947643,2020-05-20
"서울특별시 마포구청",월드컵로36길,성산동 175-3,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.567431,126.905108,2020-05-20
"서울특별시 마포구청",대흥로18길 11,대흥동 34-19,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.549142,126.943817,2020-05-20
"서울특별시 마포구청",만리재옛길 13,공덕동 256-4,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.545522,126.954891,2020-05-20
"서울특별시 마포구청",마포대로12길 58,공덕동 249-36,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.546178,126.954311,2020-05-20
"서울특별시 마포구청",마포대로6길 10,공덕동 256-5,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.545557,126.953102,2020-05-20
"서울특별시 마포구청",도화2길 64,도화동 347-5,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.538273,126.950163,2020-05-20
"서울특별시 마포구청",도화동 6-71,도화동 6-71,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.538941,126.950321,2020-05-20
"서울특별시 마포구청",도화동 235-5,도화동 235-5,방범(어린이보호구역),1,200,360도전방면,30,2011-04,02-3153-8432,37.539561,126.949235,2020-05-20
"서울특별시 마포구청",도화4길 19,도화동 195-3,방범,1,200,360도전방면,30,2011-04,02-3153-8432,37.541018,126.950798,2020-05-20
"서울특별시 마포구청",상암로 748-21,상암동 879,방범(공원),1,200,360도전방면,30,2011-12,02-3153-8432,37.584806,126.883395,2020-05-20
"서울특별시 마포구청",상암로 748-21,상암동 879,방범(공원),1,200,360도전방면,30,2011-12,02-3153-8432,37.585329,126.884206,2020-05-20
"서울특별시 마포구청",상암로 748-21,상암동 879,방범(공원),1,200,360도전방면,30,2011-12,02-3153-8432,37.585752,126.883486,2020-05-20
"서울특별시 마포구청",효창목길 4길 4,공덕동 111-28,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.547208,126.959099,2020-05-20
"서울특별시 마포구청",효창목길 4길 4,공덕동 111-28,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.547208,126.959099,2020-05-20
"서울특별시 마포구청",효창목길 4길 4,공덕동 111-28,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.547208,126.959099,2020-05-20
"서울특별시 마포구청",효창목길 4길 4,공덕동 111-28,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.547208,126.959099,2020-05-20
"서울특별시 마포구청",효창목길 4길 4,공덕동 111-28,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.547208,126.959099,2020-05-20
"서울특별시 마포구청",마포대로26길 21,아현동 372-56,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.554790,126.958840,2020-05-20
"서울특별시 마포구청",임정로13길 23-10,신공덕동 139-223,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.542313,126.957672,2020-05-20
"서울특별시 마포구청",손기정로5길 9,아현동 697-2,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.557561,126.961776,2020-05-20
"서울특별시 마포구청",환일길 58,아현동 751-1,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.553258,126.961184,2020-05-20
"서울특별시 마포구청",마포대로 183-10,아현동 617-9,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.550920,126.954516,2020-05-20
"서울특별시 마포구청",마포대로11길 41,공덕동 209-1,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.549150,126.951942,2020-05-20
"서울특별시 마포구청",마포대로 7길 33,공덕동 374,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.548001,126.951452,2020-05-20
"서울특별시 마포구청",도화길 50-5,도화동 183-2,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.541724,126.951311,2020-05-20
"서울특별시 마포구청",도화4길,도화동 347-62,방범(어린이보호구역),1,200,360도전방면,30,2012-04,02-3153-8432,37.538318,126.950713,2020-05-20
"서울특별시 마포구청",마포대로4나길 28,마포동 230,방범(어린이보호구역),1,200,360도전방면,30,2012-04,02-3153-8432,37.537804,126.945802,2020-05-20
"서울특별시 마포구청",마포대로4길 11-1,도화동 533,방범(공원),1,200,360도전방면,30,2012-04,02-3153-8432,37.538970,126.946504,2020-05-20
"서울특별시 마포구청",대흥로2길 19,용강동 494-111,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.541855,126.938119,2020-05-20
"서울특별시 마포구청",큰우물로 53,염리동 174-14,방범(어린이보호구역),1,200,360도전방면,30,2012-04,02-3153-8432,37.541984,126.944773,2020-05-20
"서울특별시 마포구청",토정로 265-13,용강동 494-24,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.543383,126.939806,2020-05-20
"서울특별시 마포구청",토정로25길 21,대흥동 801-3,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.544086,126.939615,2020-05-20
"서울특별시 마포구청",대흥로4길 54,용강동 118-3,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.540817,126.939625,2020-05-20
"서울특별시 마포구청",대흥로6길 24,용강동 149-22,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.541576,126.939179,2020-05-20
"서울특별시 마포구청",대흥로6길 24,용강동 149-22,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.541576,126.939179,2020-05-20
"서울특별시 마포구청",대흥로6길 24,용강동 149-22,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.541576,126.939179,2020-05-20
"서울특별시 마포구청",대흥로6길 24,용강동 149-22,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.541576,126.939179,2020-05-20
"서울특별시 마포구청",대흥로6길 24,용강동 149-22,방범,1,130,360도전방면,30,2012-04,02-3153-8432,37.541576,126.939179,2020-05-20
"서울특별시 마포구청",대흥로21길 19,대흥동 20-19,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.553329,126.944681,2020-05-20
"서울특별시 마포구청",고산14길 43,대흥동 22-48,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.552861,126.943935,2020-05-20
"서울특별시 마포구청",고산2길 81,노고산동 12-86,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.554347,126.941771,2020-05-20
"서울특별시 마포구청",고산16길 41,대흥동 22-138,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.552507,126.944472,2020-05-20
"서울특별시 마포구청",고산길 151,대흥동 16-53,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.554476,126.945181,2020-05-20
"서울특별시 마포구청",고산2길 18,노고산동 12-135,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.553351,126.938549,2020-05-20
"서울특별시 마포구청",대흥로30길 18-1,염리동 9-118,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.556319,126.946980,2020-05-20
"서울특별시 마포구청",백범로 117,염리동 155-11,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.546993,126.944184,2020-05-20
"서울특별시 마포구청",숭문16가길 18,염리동 10-110,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.555323,126.947061,2020-05-20
"서울특별시 마포구청",대흥동 28-5,대흥동 28-5,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.550597,126.946312,2020-05-20
"서울특별시 마포구청",토정로,현석동 1-5,방범(공원),1,200,360도전방면,30,2012-04,02-3153-8432,37.544316,126.933244,2020-05-20
"서울특별시 마포구청",신수로3길,신정동 76-1,방범(공원),1,200,360도전방면,30,2012-04,02-3153-8432,37.542789,126.931853,2020-05-20
"서울특별시 마포구청",독막로28길 33,신수동 221-1,방범(어린이보호구역),1,200,360도전방면,30,2012-04,02-3153-8432,37.545565,126.936903,2020-05-20
"서울특별시 마포구청",신정동 66-18,신정동 66-18,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.543288,126.930704,2020-05-20
"서울특별시 마포구청",토정로14길 18-8,구수동 68-10,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.544712,126.932309,2020-05-20
"서울특별시 마포구청",와우산로37길 36,동교동 177-18,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.556434,126.929104,2020-05-20
"서울특별시 마포구청",월드컵북로7길 69,서교동 457-7,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.557787,126.914090,2020-05-20
"서울특별시 마포구청",성지1길 9,합정동 373-14,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.548230,126.913967,2020-05-20
"서울특별시 마포구청",토정로2길 6-24,합정동 88-6,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.544545,126.912783,2020-05-20
"서울특별시 마포구청",월드컵로5길 79,합정동 394-1,방범(공원),1,200,360도전방면,30,2012-04,02-3153-8432,37.550398,126.908467,2020-05-20
"서울특별시 마포구청",동교로8길 18,합정동 443-7,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.551221,126.905080,2020-05-20
"서울특별시 마포구청",동교로3길 104,망원동 454-4,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.555072,126.899063,2020-05-20
"서울특별시 마포구청",월드컵로11길 50,망원동 384-6,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.554294,126.908164,2020-05-20
"서울특별시 마포구청",망원로4길 38,망원동 408-3,방범(공원),1,200,360도전방면,30,2012-04,02-3153-8432,37.554770,126.901948,2020-05-20
"서울특별시 마포구청",망원로 49,망원동 421-35,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.556848,126.902300,2020-05-20
"서울특별시 마포구청",방울내로11길 181,망원동 463-2,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.559902,126.896340,2020-05-20
"서울특별시 마포구청",성미산로17길 9,연남동 487-90,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.561988,126.918078,2020-05-20
"서울특별시 마포구청",월드컵북로16길 64,연남동 487-73,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.562940,126.917700,2020-05-20
"서울특별시 마포구청",월드컵북로15안길 26,성산동 산 11-1,방범,1,200,360도전방면,30,2012-04,02-3153-8432,37.562743,126.910933,2020-05-20
